province,city,updateTime,confirmedCount,suspectedCount,curedCount,deadCount
广西壮族自治区,北海,2020-01-25,6,0.0,0,0
广西壮族自治区,桂林,2020-01-25,6,0.0,0,0
广西壮族自治区,柳州,2020-01-25,3,0.0,0,0
广西壮族自治区,河池,2020-01-25,3,0.0,0,0
广西壮族自治区,防城港,2020-01-25,2,0.0,0,0
广西壮族自治区,梧州,2020-01-25,1,0.0,0,0
广西壮族自治区,百色,2020-01-25,1,0.0,0,0
广西壮族自治区,玉林,2020-01-25,1,0.0,0,0
广西壮族自治区,广西壮族自治区,2020-01-24,13,0.0,0,0
广西壮族自治区,北海,2020-01-24,6,0.0,0,0
广西壮族自治区,柳州,2020-01-24,2,0.0,0,0
广西壮族自治区,桂林,2020-01-24,2,0.0,0,0
广西壮族自治区,梧州,2020-01-24,1,0.0,0,0
广西壮族自治区,百色,2020-01-24,1,0.0,0,0
广西壮族自治区,河池,2020-01-24,1,0.0,0,0
广西壮族自治区,广西壮族自治区,2020-01-23,5,0.0,0,0
广西壮族自治区,广西壮族自治区,2020-01-22,2,1.0,0,0
德国,德国,2020-02-27,27,0.0,14,0
德国,德国,2020-02-26,19,0.0,14,0
德国,德国,2020-02-25,16,0.0,14,0
德国,德国,2020-02-24,16,0.0,14,0
德国,德国,2020-02-23,16,0.0,7,0
德国,德国,2020-02-22,16,0.0,7,0
德国,德国,2020-02-21,16,0.0,7,0
德国,德国,2020-02-20,16,0.0,1,0
德国,德国,2020-02-17,16,0.0,1,0
德国,德国,2020-02-16,16,0.0,1,0
德国,德国,2020-02-15,16,0.0,1,0
德国,德国,2020-02-14,16,0.0,1,0
德国,德国,2020-02-13,16,0.0,1,0
德国,德国,2020-02-12,16,0.0,0,0
德国,德国,2020-02-11,14,0.0,0,0
德国,德国,2020-02-10,14,0.0,0,0
德国,德国,2020-02-08,14,0.0,0,0
德国,德国,2020-02-04,12,0.0,0,0
德国,德国,2020-02-02,10,0.0,0,0
德国,德国,2020-02-01,1,0.0,0,0
德国,德国,2020-01-31,5,0.0,0,0
德国,德国,2020-01-29,4,0.0,0,0
德国,德国,2020-01-28,1,0.0,0,0
意大利,意大利,2020-02-27,528,0.0,40,14
意大利,意大利,2020-02-26,374,0.0,1,12
意大利,意大利,2020-02-25,283,0.0,1,7
意大利,意大利,2020-02-24,230,0.0,2,6
意大利,意大利,2020-02-23,117,0.0,1,2
意大利,意大利,2020-02-22,20,0.0,0,2
意大利,意大利,2020-02-16,3,0.0,0,0
意大利,意大利,2020-02-15,3,0.0,0,0
意大利,意大利,2020-02-14,3,0.0,0,0
意大利,意大利,2020-02-13,3,0.0,0,0
意大利,意大利,2020-02-12,3,0.0,0,0
意大利,意大利,2020-02-11,3,0.0,0,0
意大利,意大利,2020-02-10,3,0.0,0,0
意大利,意大利,2020-02-08,3,0.0,0,0
意大利,意大利,2020-02-01,2,0.0,0,0
意大利,意大利,2020-01-31,2,0.0,0,0
挪威,挪威,2020-02-27,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-02-26,1,0.0,1,0
斯里兰卡,斯里兰卡,2020-02-22,1,0.0,1,0
斯里兰卡,斯里兰卡,2020-02-21,1,0.0,1,0
斯里兰卡,斯里兰卡,2020-02-20,1,0.0,1,0
斯里兰卡,斯里兰卡,2020-02-19,1,0.0,1,0
斯里兰卡,斯里兰卡,2020-02-16,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-02-15,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-02-14,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-02-13,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-02-12,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-02-11,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-02-10,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-02-01,1,0.0,0,0
斯里兰卡,斯里兰卡,2020-01-28,1,0.0,0,0
新加坡,新加坡,2020-02-27,93,0.0,62,0
新加坡,新加坡,2020-02-26,93,0.0,62,0
新加坡,新加坡,2020-02-25,90,0.0,53,0
新加坡,新加坡,2020-02-24,89,0.0,51,0
新加坡,新加坡,2020-02-23,89,0.0,51,0
新加坡,新加坡,2020-02-22,85,0.0,37,0
新加坡,新加坡,2020-02-21,85,0.0,37,0
新加坡,新加坡,2020-02-20,84,0.0,34,0
新加坡,新加坡,2020-02-19,84,0.0,34,0
新加坡,新加坡,2020-02-18,77,0.0,24,0
新加坡,新加坡,2020-02-17,77,0.0,24,0
新加坡,新加坡,2020-02-16,72,0.0,18,0
新加坡,新加坡,2020-02-15,72,0.0,17,0
新加坡,新加坡,2020-02-14,67,0.0,17,0
新加坡,新加坡,2020-02-13,58,0.0,15,0
新加坡,新加坡,2020-02-12,47,0.0,9,0
新加坡,新加坡,2020-02-11,45,0.0,7,0
新加坡,新加坡,2020-02-10,43,0.0,2,0
新加坡,新加坡,2020-02-09,40,0.0,2,0
新加坡,新加坡,2020-02-08,33,0.0,2,0
新加坡,新加坡,2020-02-07,30,0.0,0,0
新加坡,新加坡,2020-02-06,28,0.0,0,0
新加坡,新加坡,2020-02-04,24,0.0,0,0
新加坡,新加坡,2020-02-02,18,0.0,0,0
新加坡,新加坡,2020-02-01,16,0.0,0,0
新加坡,新加坡,2020-01-31,13,0.0,0,0
新加坡,新加坡,2020-01-29,10,0.0,0,0
新加坡,新加坡,2020-01-28,5,0.0,0,0
新加坡,新加坡,2020-01-27,4,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-27,76,0.0,43,2
新疆维吾尔自治区,乌鲁木齐,2020-02-27,23,0.0,14,0
新疆维吾尔自治区,伊犁州,2020-02-27,18,0.0,10,0
新疆维吾尔自治区,兵团第四师,2020-02-27,10,0.0,4,0
新疆维吾尔自治区,兵团第九师,2020-02-27,4,0.0,1,1
新疆维吾尔自治区,吐鲁番市,2020-02-27,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-27,4,0.0,1,1
新疆维吾尔自治区,昌吉州,2020-02-27,4,0.0,3,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-27,2,0.0,1,0
新疆维吾尔自治区,巴州,2020-02-27,3,0.0,3,0
新疆维吾尔自治区,兵团第十二师,2020-02-27,3,0.0,3,0
新疆维吾尔自治区,兵团第七师,2020-02-27,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-27,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-26,76,0.0,34,2
新疆维吾尔自治区,乌鲁木齐,2020-02-26,23,0.0,13,0
新疆维吾尔自治区,伊犁州,2020-02-26,18,0.0,8,0
新疆维吾尔自治区,兵团第四师,2020-02-26,10,0.0,1,0
新疆维吾尔自治区,兵团第九师,2020-02-26,4,0.0,1,1
新疆维吾尔自治区,吐鲁番市,2020-02-26,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-26,4,0.0,1,1
新疆维吾尔自治区,兵团第十二师,2020-02-26,3,0.0,1,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-26,2,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-26,4,0.0,3,0
新疆维吾尔自治区,巴州,2020-02-26,3,0.0,3,0
新疆维吾尔自治区,兵团第七师,2020-02-26,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-26,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-24,76,0.0,30,2
新疆维吾尔自治区,伊犁州,2020-02-24,18,0.0,6,0
新疆维吾尔自治区,乌鲁木齐,2020-02-24,23,0.0,13,0
新疆维吾尔自治区,兵团第四师,2020-02-24,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-24,4,0.0,1,1
新疆维吾尔自治区,吐鲁番市,2020-02-24,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-24,4,0.0,1,1
新疆维吾尔自治区,兵团第十二师,2020-02-24,3,0.0,1,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-24,2,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-24,4,0.0,3,0
新疆维吾尔自治区,巴州,2020-02-24,3,0.0,2,0
新疆维吾尔自治区,兵团第七师,2020-02-24,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-24,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-23,76,0.0,28,2
新疆维吾尔自治区,伊犁州,2020-02-23,18,0.0,6,0
新疆维吾尔自治区,乌鲁木齐,2020-02-23,23,0.0,13,0
新疆维吾尔自治区,兵团第四师,2020-02-23,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-23,4,0.0,0,1
新疆维吾尔自治区,兵团第十二师,2020-02-23,3,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-23,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-23,4,0.0,1,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-23,2,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-23,4,0.0,3,0
新疆维吾尔自治区,巴州,2020-02-23,3,0.0,2,0
新疆维吾尔自治区,兵团第七师,2020-02-23,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-23,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-22,76,0.0,25,2
新疆维吾尔自治区,乌鲁木齐,2020-02-22,23,0.0,10,0
新疆维吾尔自治区,伊犁州,2020-02-22,18,0.0,6,0
新疆维吾尔自治区,兵团第四师,2020-02-22,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-22,4,0.0,0,1
新疆维吾尔自治区,兵团第十二师,2020-02-22,3,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-22,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-22,4,0.0,1,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-22,2,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-22,4,0.0,3,0
新疆维吾尔自治区,巴州,2020-02-22,3,0.0,2,0
新疆维吾尔自治区,兵团第七师,2020-02-22,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-22,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-21,76,0.0,24,1
新疆维吾尔自治区,乌鲁木齐,2020-02-21,23,0.0,10,0
新疆维吾尔自治区,伊犁州,2020-02-21,18,0.0,6,0
新疆维吾尔自治区,兵团第四师,2020-02-21,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-21,4,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-21,3,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-21,4,0.0,2,0
新疆维吾尔自治区,吐鲁番市,2020-02-21,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-21,4,0.0,1,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-21,2,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-21,3,0.0,2,0
新疆维吾尔自治区,兵团第七师,2020-02-21,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-21,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-20,76,0.0,22,1
新疆维吾尔自治区,乌鲁木齐,2020-02-20,23,0.0,10,0
新疆维吾尔自治区,伊犁州,2020-02-20,18,0.0,6,0
新疆维吾尔自治区,兵团第四师,2020-02-20,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-20,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-20,3,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-20,3,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-20,4,0.0,2,0
新疆维吾尔自治区,吐鲁番市,2020-02-20,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-20,4,0.0,1,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-20,2,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-20,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-20,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-19,76,0.0,20,1
新疆维吾尔自治区,乌鲁木齐,2020-02-19,23,0.0,8,0
新疆维吾尔自治区,伊犁州,2020-02-19,18,0.0,6,0
新疆维吾尔自治区,兵团第四师,2020-02-19,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-19,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-19,3,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-19,3,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-19,4,0.0,2,0
新疆维吾尔自治区,吐鲁番市,2020-02-19,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-19,4,0.0,1,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-19,2,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-19,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-19,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-18,76,0.0,12,1
新疆维吾尔自治区,乌鲁木齐,2020-02-18,23,0.0,4,0
新疆维吾尔自治区,伊犁州,2020-02-18,18,0.0,4,0
新疆维吾尔自治区,兵团第四师,2020-02-18,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-18,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-18,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-18,3,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-18,3,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-18,3,0.0,1,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-18,4,0.0,1,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-18,2,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-18,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-18,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-17,75,0.0,12,1
新疆维吾尔自治区,乌鲁木齐,2020-02-17,23,0.0,4,0
新疆维吾尔自治区,伊犁州,2020-02-17,18,0.0,4,0
新疆维吾尔自治区,兵团第四师,2020-02-17,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-17,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-17,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-17,3,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-17,3,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-17,3,0.0,1,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-17,2,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-17,3,0.0,1,1
新疆维吾尔自治区,兵团第七师,2020-02-17,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-17,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-16,71,0.0,12,1
新疆维吾尔自治区,乌鲁木齐,2020-02-16,23,0.0,4,0
新疆维吾尔自治区,伊犁州,2020-02-16,16,0.0,4,0
新疆维吾尔自治区,兵团第四师,2020-02-16,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-16,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-16,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-16,3,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-16,3,0.0,1,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-16,2,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-16,3,0.0,1,1
新疆维吾尔自治区,兵团第十二师,2020-02-16,1,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-16,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-16,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-15,70,0.0,10,1
新疆维吾尔自治区,乌鲁木齐,2020-02-15,23,0.0,3,0
新疆维吾尔自治区,伊犁州,2020-02-15,16,0.0,4,0
新疆维吾尔自治区,兵团第四师,2020-02-15,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-15,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-15,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-15,3,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-15,3,0.0,0,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-15,2,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-15,2,0.0,1,0
新疆维吾尔自治区,兵团第十二师,2020-02-15,1,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-15,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-15,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-14,65,0.0,6,1
新疆维吾尔自治区,乌鲁木齐,2020-02-14,23,0.0,2,0
新疆维吾尔自治区,伊犁州,2020-02-14,14,0.0,1,0
新疆维吾尔自治区,兵团第四师,2020-02-14,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-14,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-14,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-14,3,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-14,2,0.0,0,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-14,1,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-14,1,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-14,1,0.0,1,0
新疆维吾尔自治区,兵团第七师,2020-02-14,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-14,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-13,63,0.0,6,1
新疆维吾尔自治区,乌鲁木齐,2020-02-13,21,0.0,2,0
新疆维吾尔自治区,伊犁州,2020-02-13,14,0.0,1,0
新疆维吾尔自治区,兵团第四师,2020-02-13,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-13,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-13,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-13,3,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-13,2,0.0,0,1
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-13,1,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-13,1,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-13,1,0.0,1,0
新疆维吾尔自治区,兵团第七师,2020-02-13,1,0.0,1,0
新疆维吾尔自治区,阿克苏地区,2020-02-13,1,0.0,1,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-12,59,0.0,3,0
新疆维吾尔自治区,乌鲁木齐,2020-02-12,20,0.0,2,0
新疆维吾尔自治区,伊犁州,2020-02-12,12,0.0,0,0
新疆维吾尔自治区,兵团第四师,2020-02-12,9,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-12,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-12,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-12,3,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-12,2,0.0,0,0
新疆维吾尔自治区,吐鲁番市,2020-02-12,1,0.0,1,0
新疆维吾尔自治区,兵团第七师,2020-02-12,1,0.0,0,0
新疆维吾尔自治区,阿克苏地区,2020-02-12,1,0.0,0,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-12,1,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-12,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-11,55,0.0,3,0
新疆维吾尔自治区,乌鲁木齐,2020-02-11,20,0.0,2,0
新疆维吾尔自治区,伊犁州,2020-02-11,10,0.0,0,0
新疆维吾尔自治区,兵团第四师,2020-02-11,7,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-11,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-11,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-11,3,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-11,2,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-11,1,0.0,1,0
新疆维吾尔自治区,兵团第七师,2020-02-11,1,0.0,0,0
新疆维吾尔自治区,阿克苏地区,2020-02-11,1,0.0,0,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-11,1,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-11,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-10,49,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-10,20,0.0,0,0
新疆维吾尔自治区,伊犁州,2020-02-10,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-10,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-10,3,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-10,3,0.0,0,0
新疆维吾尔自治区,兵团第四师,2020-02-10,3,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-10,1,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-10,1,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-10,1,0.0,0,0
新疆维吾尔自治区,阿克苏地区,2020-02-10,1,0.0,0,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-10,1,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-10,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-09,45,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-09,20,0.0,0,0
新疆维吾尔自治区,伊犁州,2020-02-09,10,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-09,4,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-09,3,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-09,2,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-09,1,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-09,1,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-09,1,0.0,0,0
新疆维吾尔自治区,阿克苏地区,2020-02-09,1,0.0,0,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-09,1,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-09,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-08,42,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-08,19,0.0,0,0
新疆维吾尔自治区,伊犁州,2020-02-08,9,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-08,4,0.0,0,0
新疆维吾尔自治区,昌吉州,2020-02-08,2,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-08,2,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-08,1,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-08,1,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-08,1,0.0,0,0
新疆维吾尔自治区,阿克苏地区,2020-02-08,1,0.0,0,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-08,1,0.0,0,0
新疆维吾尔自治区,兵团第十二师,2020-02-08,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-07,39,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-07,18,0.0,0,0
新疆维吾尔自治区,伊犁州,2020-02-07,9,0.0,0,0
新疆维吾尔自治区,兵团第九师,2020-02-07,4,0.0,0,0
新疆维吾尔自治区,昌吉,2020-02-07,2,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,兵团第七师,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,兵团第八师石河子市,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,阿克苏,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,兵团第六师五家渠市,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,兵团第五师五家渠市,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,塔城,2020-02-07,4,0.0,0,0
新疆维吾尔自治区,胡杨河,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,石河子,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,五家渠,2020-02-07,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-06,36,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-06,15,0.0,0,0
新疆维吾尔自治区,伊犁州,2020-02-06,9,0.0,0,0
新疆维吾尔自治区,塔城,2020-02-06,4,0.0,0,0
新疆维吾尔自治区,昌吉,2020-02-06,2,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,胡杨河,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,石河子,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,阿克苏,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,五家渠,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,巴州,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,第九师,2020-02-06,4,0.0,0,0
新疆维吾尔自治区,第八师,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,第六师,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,第七师,2020-02-06,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-05,32,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-05,12,0.0,0,0
新疆维吾尔自治区,伊犁州,2020-02-05,9,0.0,0,0
新疆维吾尔自治区,第九师,2020-02-05,4,0.0,0,0
新疆维吾尔自治区,昌吉,2020-02-05,2,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-05,1,0.0,0,0
新疆维吾尔自治区,第七师,2020-02-05,1,0.0,0,0
新疆维吾尔自治区,第八师,2020-02-05,1,0.0,0,0
新疆维吾尔自治区,阿克苏,2020-02-05,1,0.0,0,0
新疆维吾尔自治区,第六师,2020-02-05,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-04,29,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-04,12,0.0,0,0
新疆维吾尔自治区,伊犁州,2020-02-04,7,0.0,0,0
新疆维吾尔自治区,第九师,2020-02-04,4,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-04,1,0.0,0,0
新疆维吾尔自治区,第七师,2020-02-04,1,0.0,0,0
新疆维吾尔自治区,第八师,2020-02-04,1,0.0,0,0
新疆维吾尔自治区,阿克苏,2020-02-04,1,0.0,0,0
新疆维吾尔自治区,昌吉,2020-02-04,1,0.0,0,0
新疆维吾尔自治区,第六师,2020-02-04,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-03,24,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-03,10,0.0,0,0
新疆维吾尔自治区,伊犁州,2020-02-03,6,0.0,0,0
新疆维吾尔自治区,第九师,2020-02-03,4,0.0,0,0
新疆维吾尔自治区,吐鲁番,2020-02-03,1,0.0,0,0
新疆维吾尔自治区,第七师,2020-02-03,1,0.0,0,0
新疆维吾尔自治区,第八师,2020-02-03,1,0.0,0,0
新疆维吾尔自治区,阿克苏,2020-02-03,1,0.0,0,0
新疆维吾尔自治区,新疆维吾尔自治区,2020-02-02,21,0.0,0,0
新疆维吾尔自治区,乌鲁木齐,2020-02-02,8,0.0,0,0
